front,back,Fdown,Bdown,code
957,0,-19,,
952,0,-19,,
0,0,,,
0,0,,,
581,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
321,0,,,
314,0,,,
279,0,,,
163,0,,,
53,0,,,
475,0,,,
757,0,-19,,
724,0,-19,,
564,0,-19,,
640,0,-19,,
847,0,-19,,
822,0,-19,,
928,0,-19,,
928,0,-19,,
514,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
737,0,-19,,
0,0,,,
918,0,-19,,
918,0,-19,,
888,0,-19,,
942,0,-19,,
908,0,-19,,
946,0,-19,,
946,0,-19,,
120,0,,,
730,0,-19,,1
68,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
600,0,-19,,
759,0,-19,,
929,0,-19,,
767,0,-19,,
0,0,,,
869,0,-19,,
936,0,-19,,
903,0,-19,,
929,0,-19,,
919,0,-19,,
924,0,-19,,
758,0,-19,,
231,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
467,0,,,
0,0,,,
692,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
885,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
938,0,-19,,
0,0,,,
881,0,-19,,1
843,0,-19,,
679,0,-19,,
571,0,-19,,
339,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
104,4,,,
0,0,,,
0,0,,,
902,0,-19,,
876,0,-19,,
755,0,-19,,
0,0,,,
837,0,-19,,
791,0,-19,,
0,0,,,
603,0,-19,,
870,0,-19,,
918,0,-19,,
0,0,,,
913,0,-19,,
929,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
942,0,-19,,
950,0,-19,,
912,0,-19,,
871,0,-19,,
0,0,,,
0,0,,,
586,0,-19,,1
582,0,-19,,
723,0,-19,,
797,0,-19,,
597,20,-19,,
103,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
866,199,-19,,
866,685,-19,-20,
866,551,-19,-20,
866,417,-19,-20,
866,448,-19,-20,
866,626,-19,-20,
866,749,-19,-20,
866,772,-19,-20,
866,763,-19,-20,
866,724,-19,-20,
866,712,-19,-20,
866,717,-19,-20,
866,641,-19,-20,
866,531,-19,-20,
866,464,-19,-20,
866,429,-19,-20,
866,410,-19,-20,
866,375,-19,-20,
866,389,-19,-20,
866,390,-19,-20,
866,400,-19,-20,
866,388,-19,-20,
866,388,-19,-20,
866,410,-19,-20,
866,389,-19,-20,
866,407,-19,-20,
866,589,-19,-20,
866,656,-19,-20,
866,667,-19,-20,
866,685,-19,-20,
866,716,-19,-20,
866,736,-19,-20,
866,742,-19,-20,
866,745,-19,-20,
866,747,-19,-20,
866,749,-19,-20,
866,751,-19,-20,
866,752,-19,-20,
866,753,-19,-20,
866,751,-19,-20,
866,748,-19,-20,
866,734,-19,-20,
866,727,-19,-20,
866,730,-19,-20,
866,727,-19,-20,
866,712,-19,-20,
866,664,-19,-20,
866,529,-19,-20,
866,360,-19,-20,
461,136,-19,,
0,0,,,
0,0,,,
0,16,,,
0,99,,,
0,125,,,
0,134,,,
0,107,,,
70,95,,,
100,119,,,
100,600,,-20,
100,748,,-20,
100,788,,-20,
100,846,,-20,
100,861,,-20,
100,863,,-20,
100,868,,-20,
100,873,,-20,
100,860,,-20,
100,830,,-20,
100,778,,-20,
100,712,,-20,
100,618,,-20,
100,591,,-20,
100,548,,-20,
100,440,,-20,
100,201,,-20,
885,72,-19,,
0,0,,,
0,48,,,
0,100,,,
0,154,,,
0,183,,,
0,201,,,
0,193,,,
0,149,,,
0,173,,,
0,712,,-20,
0,822,,-20,
0,873,,-20,
0,874,,-20,
0,804,,-20,
0,690,,-20,
0,626,,-20,
0,595,,-20,
0,520,,-20,
0,399,,-20,
0,244,,-20,
941,135,-19,,
899,117,-19,,
650,0,-19,,
0,63,,,
108,144,,,
88,209,,,
71,248,,,
46,272,,,
91,274,,,
143,338,,,
143,807,,-20,
143,884,,-20,
143,817,,-20,
143,666,,-20,
143,560,,-20,
143,453,,-20,
143,361,,-20,
143,289,,-20,
943,124,-19,,
907,43,-19,,
0,11,,,
256,0,,,
0,10,,,
0,139,,,
136,153,,,
135,207,,,
122,215,,,
181,389,,,
181,880,,-20,
181,765,,-20,
181,637,,-20,
181,570,,-20,
181,398,,-20,
936,139,-19,,
862,18,-19,,
895,62,-19,,
0,0,,,
78,22,,,
55,158,,,
19,188,,,
95,194,,,
173,191,,,
250,149,,,
250,641,,-20,
250,878,,-20,
250,792,,-20,
250,618,,-20,
250,531,,-20,
250,332,,-20,
918,142,-19,,
866,8,-19,,
927,36,-19,,
0,18,,,
189,0,,,
50,139,,,
28,229,,,
48,206,,,
55,188,,,
131,217,,,
254,537,,,
254,894,,-20,
254,823,,-20,
254,663,,-20,
254,601,,-20,
254,479,,-20,
254,236,,-20,
913,8,-19,,
813,50,-19,,
828,2,-19,,
169,0,,,
60,102,,,
72,134,,,
103,155,,,
111,147,,,
266,53,,,
336,0,,,
336,846,,-20,
336,817,,-20,
336,626,,-20,
336,482,,-20,
919,168,-19,,
921,0,-19,,
896,0,-19,,
865,23,-19,,
0,0,,,
144,0,,,
135,0,,,
119,0,,,
143,0,,,
243,0,,,
320,0,,,
0,0,,,
0,0,,,
947,0,-19,,
844,0,-19,,
786,0,-19,,
0,0,,,
710,0,-19,,
923,0,-19,,
817,0,-19,,
130,0,,,
39,0,,,
21,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
957,0,-19,,
906,0,-19,,
954,0,-19,,
970,0,-19,,
925,0,-19,,
969,0,-19,,
919,0,-19,,
921,0,-19,,
795,0,-19,,
843,0,-19,,
941,0,-19,,
950,0,-19,,
950,0,-19,,
937,0,-19,,
924,0,-19,,
918,0,-19,,
922,0,-19,,
907,0,-19,,
899,0,-19,,
907,0,-19,,
604,0,-19,,
442,0,-19,,
56,0,,,
87,0,,,
39,0,,,
41,0,,,
34,0,,,
33,0,,,
34,0,,,
0,0,,,
280,0,,,
0,0,,,
0,88,,,
0,773,,-20,
0,787,,-20,
0,823,,-20,
0,856,,-20,
0,873,,-20,
0,878,,-20,
0,872,,-20,
0,867,,-20,
0,865,,-20,
0,863,,-20,
0,852,,-20,
0,831,,-20,
0,791,,-20,
0,655,,-20,
0,69,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
920,0,-19,,
937,0,-19,,
942,0,-19,,
881,0,-19,,
929,0,-19,,
939,0,-19,,
882,0,-19,,
922,0,-19,,
955,0,-19,,
957,0,-19,,
0,0,,,
182,0,,,
933,0,-19,,
957,0,-19,,
922,0,-19,,
774,0,-19,,
774,0,-19,,
17,0,,,
19,0,,,
42,0,,,
0,0,,,
44,0,,,
0,0,,,
0,0,,,
32,0,,,
455,0,,,
0,0,,,
0,0,,,
0,0,,,
950,0,-19,,
808,0,-19,,
846,0,-19,,
953,0,-19,,
950,0,-19,,
947,0,-19,,
905,0,-19,,
853,0,-19,,
600,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
176,0,,,
200,0,,,
178,0,,,
156,0,,,
183,0,,,
234,0,,,
562,0,,,
930,0,-19,,
942,0,-19,,
960,0,-19,,
956,0,-19,,
913,0,-19,,
948,0,-19,,
914,0,-19,,
800,0,-19,,
882,0,-19,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
18,0,,,
300,0,,,
606,0,-19,,
835,0,-19,,
0,0,,,
957,0,-19,,1
0,0,,,
794,0,-19,,
928,0,-19,,
838,0,-19,,
943,0,-19,,
922,0,-19,,
394,0,-19,,
688,0,-19,,
392,0,-19,,
37,0,,,
0,0,,,
0,0,,,
0,0,,,
216,0,,,
787,0,-19,,
786,0,-19,,
906,0,-19,,
919,0,-19,,
924,0,-19,,
940,0,-19,,
945,0,-19,,
784,0,-19,,
907,0,-19,,
802,0,-19,,
876,0,-19,,
752,0,-19,,
835,0,-19,,
901,0,-19,,
935,0,-19,,
930,0,-19,,
920,0,-19,,
830,0,-19,,
782,0,-19,,
568,0,-19,,
642,0,-19,,
618,0,-19,,
580,0,-19,,
0,0,,,
470,0,,,
358,0,,,
168,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
52,0,,,
38,0,,,
31,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
35,0,,,
45,0,,,
51,0,,,
40,0,,,
204,0,,,
307,0,,,
573,0,,,
806,0,-19,,
911,0,-19,,
851,0,-19,,
862,0,-19,,
893,0,-19,,
881,0,-19,,
846,0,-19,,
832,0,-19,,
908,0,-19,,
919,0,-19,,
908,0,-19,,
873,0,-19,,
871,0,-19,,
719,0,-19,,
714,0,-19,,
663,0,-19,,
450,0,-19,,
332,0,-19,,
562,0,-19,,
761,0,-19,,
816,0,-19,,
743,0,-19,,
643,0,-19,,
835,0,-19,,
802,0,-19,,
891,0,-19,,
912,0,-19,,
919,0,-19,,
923,0,-19,,
922,0,-19,,
922,0,-19,,
920,0,-19,,
923,0,-19,,
927,0,-19,,
918,0,-19,,
873,0,-19,,
825,0,-19,,
731,0,-19,,
621,0,-19,,
563,0,-19,,
487,0,-19,,
491,0,-19,,
432,0,-19,,
392,0,-19,,
356,0,-19,,
365,0,-19,,
379,0,-19,,
434,0,-19,,
496,0,-19,,
515,0,-19,,
0,0,,,
596,0,-19,,
0,0,,,
0,0,,,
634,0,-19,,
591,0,-19,,
0,0,,,
0,0,,,
527,0,,,
495,0,,,
529,0,,,
520,0,,,
411,0,,,
450,0,,,
0,427,,,
0,590,,-20,
0,657,,-20,
0,704,,-20,
0,730,,-20,
0,744,,-20,
0,753,,-20,
0,769,,-20,
0,790,,-20,
0,803,,-20,
0,813,,-20,
0,824,,-20,
0,834,,-20,
0,842,,-20,
0,847,,-20,
0,850,,-20,
0,851,,-20,
0,855,,-20,
0,859,,-20,
0,861,,-20,
0,864,,-20,
0,865,,-20,
0,866,,-20,
0,867,,-20,
0,868,,-20,
0,869,,-20,
0,870,,-20,
0,870,,-20,
0,872,,-20,
0,872,,-20,
0,873,,-20,
0,873,,-20,
0,874,,-20,
0,874,,-20,
0,874,,-20,
0,873,,-20,
0,871,,-20,
0,869,,-20,
0,869,,-20,
0,871,,-20,
0,871,,-20,
0,872,,-20,
0,872,,-20,
0,873,,-20,
0,873,,-20,
0,874,,-20,
0,875,,-20,
0,876,,-20,
0,877,,-20,
0,878,,-20,
0,878,,-20,
0,879,,-20,
0,880,,-20,
0,881,,-20,
0,881,,-20,
0,881,,-20,
0,881,,-20,
0,880,,-20,
0,879,,-20,
0,878,,-20,
0,878,,-20,
0,877,,-20,
0,877,,-20,
0,878,,-20,
0,878,,-20,
0,878,,-20,
0,879,,-20,
0,880,,-20,
0,881,,-20,
0,882,,-20,
0,884,,-20,
0,885,,-20,
0,886,,-20,
0,887,,-20,
0,888,,-20,
0,888,,-20,
0,889,,-20,
0,891,,-20,
0,895,,-20,
0,897,,-20,
0,899,,-20,
0,898,,-20,
0,898,,-20,
0,897,,-20,
0,894,,-20,
0,891,,-20,
0,890,,-20,
0,889,,-20,
0,888,,-20,
0,883,,-20,
0,874,,-20,
0,858,,-20,
0,831,,-20,
0,788,,-20,
0,692,,-20,
0,597,,-20,
0,583,,-20,
0,564,,-20,
0,550,,-20,
0,555,,-20,
0,560,,-20,
0,564,,-20,
0,566,,-20,
0,568,,-20,
0,569,,-20,
0,568,,-20,
0,566,,-20,
0,564,,-20,
0,564,,-20,
0,561,,-20,
0,571,,-20,
0,684,,-20,
0,731,,-20,
0,742,,-20,
0,792,,-20,
0,804,,-20,
0,828,,-20,
0,857,,-20,
0,872,,-20,
0,872,,-20,
0,873,,-20,
0,870,,-20,
0,855,,-20,
0,839,,-20,
0,809,,-20,
0,744,,-20,
0,671,,-20,
0,496,,-20,
0,270,,-20,
0,12,,,
0,10,,,
0,38,,,
0,56,,,
0,102,,,
0,149,,,
0,158,,,
0,185,,,
0,164,,,
0,466,,,
0,637,,-20,
0,620,,-20,
0,611,,-20,
0,646,,-20,
0,709,,-20,
0,725,,-20,
0,731,,-20,
0,731,,-20,
0,730,,-20,
0,731,,-20,
0,735,,-20,
0,752,,-20,
0,775,,-20,
0,784,,-20,
0,785,,-20,
0,789,,-20,
0,789,,-20,
0,782,,-20,
0,772,,-20,
0,764,,-20,
0,764,,-20,
0,764,,-20,
0,768,,-20,
0,775,,-20,
0,780,,-20,
0,781,,-20,
0,788,,-20,
0,795,,-20,
0,807,,-20,
0,812,,-20,
0,824,,-20,
0,842,,-20,
0,857,,-20,
0,866,,-20,
0,870,,-20,
0,870,,-20,
0,869,,-20,
0,868,,-20,
0,870,,-20,
0,870,,-20,
0,871,,-20,
0,873,,-20,
0,874,,-20,
0,875,,-20,
0,875,,-20,
0,871,,-20,
0,869,,-20,
0,868,,-20,
0,869,,-20,
0,868,,-20,
0,870,,-20,
0,872,,-20,
0,872,,-20,
0,873,,-20,
0,873,,-20,
0,874,,-20,
0,875,,-20,
0,875,,-20,
0,875,,-20,
0,878,,-20,
0,886,,-20,
0,895,,-20,
0,894,,-20,
0,890,,-20,
0,885,,-20,
0,880,,-20,
0,871,,-20,
0,859,,-20,
0,849,,-20,
0,846,,-20,
0,845,,-20,
0,841,,-20,
0,835,,-20,
0,830,,-20,
0,837,,-20,
0,845,,-20,
0,845,,-20,
0,848,,-20,
0,852,,-20,
0,864,,-20,
0,869,,-20,
0,874,,-20,
0,876,,-20,
0,878,,-20,
0,879,,-20,
0,880,,-20,
0,881,,-20,
0,880,,-20,
0,882,,-20,
0,884,,-20,
0,885,,-20,
0,886,,-20,
0,888,,-20,
0,887,,-20,
0,887,,-20,
0,888,,-20,
0,888,,-20,
0,887,,-20,
0,886,,-20,
0,883,,-20,
0,873,,-20,
0,870,,-20,
0,862,,-20,
0,854,,-20,
0,854,,-20,
0,863,,-20,
0,878,,-20,
0,895,,-20,
0,902,,-20,
0,905,,-20,
0,910,,-20,
0,912,,-20,
0,913,,-20,
0,913,,-20,
0,913,,-20,
0,912,,-20,
0,911,,-20,
0,906,,-20,
0,891,,-20,
0,867,,-20,
0,793,,-20,
0,650,,-20,
0,615,,-20,
0,587,,-20,
0,567,,-20,
0,569,,-20,
0,571,,-20,
0,564,,-20,
0,557,,-20,
0,720,,-20,
0,814,,-20,
0,844,,-20,
0,857,,-20,
0,860,,-20,
0,863,,-20,
0,865,,-20,
0,869,,-20,
0,880,,-20,
0,887,,-20,
0,887,,-20,
0,885,,-20,
0,874,,-20,
0,816,,-20,
0,825,,-20,
0,813,,-20,
0,770,,-20,
0,715,,-20,
0,664,,-20,
0,622,,-20,
0,593,,-20,
0,497,,-20,
0,267,,-20,
0,383,,-20,
0,417,,-20,
0,406,,-20,
0,417,,-20,
921,40,-19,,
0,253,,,
0,419,,,
0,523,,,
0,614,,-20,
0,807,,-20,
0,808,,-20,
0,822,,-20,
0,848,,-20,
0,876,,-20,
0,891,,-20,
0,899,,-20,
0,906,,-20,
0,912,,-20,
0,917,,-20,
0,919,,-20,
0,919,,-20,
0,920,,-20,
0,920,,-20,
0,917,,-20,
0,909,,-20,
0,888,,-20,
0,865,,-20,
0,850,,-20,
0,836,,-20,
0,817,,-20,
0,807,,-20,
0,784,,-20,
0,764,,-20,
0,748,,-20,
0,713,,-20,
0,681,,-20,
0,616,,-20,
0,572,,-20,
0,572,,-20,
0,532,,-20,
0,543,,-20,
0,554,,-20,
0,560,,-20,
0,560,,-20,
0,557,,-20,
0,526,,-20,
0,471,,-20,
0,186,,-20,
892,76,-19,,
848,62,-19,,
0,227,,,
0,670,,-20,
0,782,,-20,
0,798,,-20,
0,811,,-20,
0,821,,-20,
0,829,,-20,
0,820,,-20,
0,796,,-20,
0,779,,-20,
0,743,,-20,
0,694,,-20,
0,678,,-20,
0,667,,-20,
0,657,,-20,
0,676,,-20,
0,709,,-20,
0,737,,-20,
0,761,,-20,
0,791,,-20,
0,808,,-20,
0,820,,-20,
0,828,,-20,
0,833,,-20,
0,844,,-20,
0,862,,-20,
0,872,,-20,
0,875,,-20,
0,877,,-20,
0,879,,-20,
0,879,,-20,
0,881,,-20,
0,882,,-20,
0,888,,-20,
0,898,,-20,
0,906,,-20,
0,909,,-20,
0,908,,-20,
0,906,,-20,
0,903,,-20,
0,894,,-20,
0,889,,-20,
0,878,,-20,
0,869,,-20,
0,857,,-20,
0,812,,-20,
0,741,,-20,
0,726,,-20,
0,711,,-20,
0,692,,-20,
0,613,,-20,
0,508,,-20,
0,448,,-20,
0,361,,-20,
0,327,,-20,
0,261,,-20,
0,220,,-20,
754,156,-19,,
810,150,-19,,
889,136,-19,,
0,117,,,
859,114,-19,,
884,97,-19,,
872,86,-19,,
773,87,-19,,
879,88,-19,,
789,85,-19,,
870,81,-19,,
877,75,-19,,
859,63,-19,,
829,64,-19,,
832,66,-19,,
715,62,-19,,
0,67,,,
819,57,-19,,
751,53,-19,,
788,58,-19,,
841,57,-19,,
677,59,-19,,
782,49,-19,,
866,42,-19,,
920,36,-19,,
922,41,-19,,
925,41,-19,,
848,42,-19,,
922,40,-19,,
0,40,,,
0,37,,,
0,34,,,
899,34,-19,,
860,35,-19,,
819,32,-19,,
0,31,,,
881,35,-19,,
0,7,,,
0,10,,,
831,14,-19,,1
825,9,-19,,
796,0,-19,,
773,0,-19,,
696,0,-19,,
0,0,,,
769,0,-19,,
685,0,-19,,
758,0,-19,,
676,0,-19,,
779,0,-19,,
799,0,-19,,
737,0,-19,,
819,0,-19,,
823,0,-19,,
825,0,-19,,
824,0,-19,,
820,0,-19,,
816,0,-19,,
816,0,-19,,
818,0,-19,,
817,0,-19,,
812,0,-19,,
814,0,-19,,
814,0,-19,,
815,0,-19,,
816,0,-19,,
817,0,-19,,
820,0,-19,,
695,0,-19,,
730,0,-19,,
688,0,-19,,
839,0,-19,,
848,0,-19,,
834,0,-19,,
872,0,-19,,
919,0,-19,,
843,0,-19,,
933,0,-19,,
867,0,-19,,
831,0,-19,,
862,0,-19,,
866,0,-19,,
872,0,-19,,
819,0,-19,,
832,0,-19,,
860,0,-19,,
860,0,-19,,
859,0,-19,,
850,0,-19,,
854,0,-19,,
892,0,-19,,
771,0,-19,,
915,0,-19,,
901,0,-19,,
896,0,-19,,
753,0,-19,,
907,0,-19,,2
901,0,-19,,
902,0,-19,,
0,0,,,
786,0,-19,,
0,0,,,
880,0,-19,,
858,0,-19,,
841,0,-19,,
838,0,-19,,
760,0,-19,,
833,0,-19,,
826,0,-19,,
824,0,-19,,
816,0,-19,,
811,0,-19,,
805,0,-19,,
797,0,-19,,
0,0,,,
781,0,-19,,
746,0,-19,,
777,0,-19,,
772,0,-19,,
768,0,-19,,
772,0,-19,,
756,0,-19,,
662,0,-19,,
770,0,-19,,
773,0,-19,,
759,0,-19,,
758,0,-19,,
770,0,-19,,
770,0,-19,,
769,0,-19,,
743,0,-19,,
738,0,-19,,
765,0,-19,,
758,0,-19,,
741,0,-19,,
755,0,-19,,
759,0,-19,,
757,0,-19,,
755,0,-19,,
753,0,-19,,
752,0,-19,,
748,0,-19,,
751,0,-19,,
749,0,-19,,
749,0,-19,,
748,0,-19,,
747,0,-19,,
752,0,-19,,
752,0,-19,,
751,0,-19,,
750,0,-19,,
737,0,-19,,
735,0,-19,,
742,0,-19,,
754,0,-19,,
759,0,-19,,
758,0,-19,,
756,0,-19,,
753,0,-19,,
754,0,-19,,
755,0,-19,,
759,0,-19,,
763,0,-19,,
755,0,-19,,
772,0,-19,,
772,0,-19,,
774,0,-19,,2
776,0,-19,,
773,0,-19,,
771,0,-19,,
764,0,-19,,
759,0,-19,,
750,0,-19,,
731,0,-19,,
738,0,-19,,
707,0,-19,,
743,0,-19,,
641,0,-19,,
656,0,-19,,
734,0,-19,,
736,0,-19,,
738,0,-19,,
739,0,-19,,
742,0,-19,,
744,0,-19,,
744,0,-19,,
743,0,-19,,
743,0,-19,,
742,0,-19,,
741,0,-19,,
741,0,-19,,
670,0,-19,,
734,0,-19,,
726,0,-19,,
713,0,-19,,
649,0,-19,,
713,0,-19,,
695,0,-19,,
692,0,-19,,
647,0,-19,,
697,0,-19,,
693,0,-19,,
539,0,-19,,
674,0,-19,,
665,0,-19,,
690,0,-19,,
671,0,-19,,
687,0,-19,,
686,0,-19,,
685,0,-19,,
679,0,-19,,
659,0,-19,,
648,0,-19,,
650,0,-19,,
647,0,-19,,
648,0,-19,,
647,0,-19,,
639,0,-19,,2
607,0,-19,,
631,0,-19,,
628,0,-19,,
626,0,-19,,
621,0,-19,,
617,0,-19,,
499,0,-19,,
599,0,-19,,
592,0,-19,,
582,0,-19,,
577,0,-19,,
577,0,-19,,
566,0,-19,,
537,0,-19,,
571,0,-19,,
477,0,-19,,
554,0,-19,,
543,0,-19,,
496,0,-19,,
525,0,-19,,
436,112,-19,,
436,636,-19,-20,
436,771,-19,-20,
436,793,-19,-20,
436,805,-19,-20,
436,819,-19,-20,
436,823,-19,-20,
436,818,-19,-20,
436,808,-19,-20,
436,789,-19,-20,
436,790,-19,-20,
436,792,-19,-20,
436,784,-19,-20,
436,789,-19,-20,
436,801,-19,-20,
436,815,-19,-20,
436,813,-19,-20,
436,806,-19,-20,
436,788,-19,-20,
436,756,-19,-20,
436,720,-19,-20,
436,679,-19,-20,
436,653,-19,-20,
436,671,-19,-20,
436,693,-19,-20,
436,715,-19,-20,
436,731,-19,-20,
436,737,-19,-20,
436,746,-19,-20,
436,750,-19,-20,
436,759,-19,-20,
436,765,-19,-20,
436,760,-19,-20,
436,740,-19,-20,
436,734,-19,-20,
436,738,-19,-20,
436,745,-19,-20,
436,748,-19,-20,
436,759,-19,-20,
436,766,-19,-20,
436,749,-19,-20,
436,606,-19,-20,
436,524,-19,-20,
436,526,-19,-20,
436,524,-19,-20,
436,504,-19,-20,
436,479,-19,-20,
436,476,-19,-20,
436,475,-19,-20,
436,498,-19,-20,
436,495,-19,-20,
436,509,-19,-20,
436,673,-19,-20,
436,763,-19,-20,
436,808,-19,-20,
436,847,-19,-20,
436,868,-19,-20,
436,891,-19,-20,
436,899,-19,-20,
436,889,-19,-20,
436,866,-19,-20,
436,851,-19,-20,
436,834,-19,-20,
436,808,-19,-20,
436,767,-19,-20,
436,637,-19,-20,
436,587,-19,-20,
436,514,-19,-20,
436,458,-19,-20,
436,465,-19,-20,
436,482,-19,-20,
436,490,-19,-20,
436,493,-19,-20,
436,495,-19,-20,
436,486,-19,-20,
436,491,-19,-20,
436,498,-19,-20,
436,502,-19,-20,
436,504,-19,-20,
436,500,-19,-20,
436,511,-19,-20,
436,517,-19,-20,
436,521,-19,-20,
436,527,-19,-20,
436,530,-19,-20,
436,534,-19,-20,
436,527,-19,-20,
436,508,-19,-20,
436,494,-19,-20,
436,489,-19,-20,
436,494,-19,-20,
436,492,-19,-20,
436,485,-19,-20,
436,479,-19,-20,
436,472,-19,-20,
436,478,-19,-20,
436,477,-19,-20,
436,481,-19,-20,
436,483,-19,-20,
436,470,-19,-20,
436,477,-19,-20,
436,495,-19,-20,
436,500,-19,-20,
436,530,-19,-20,
436,515,-19,-20,
436,580,-19,-20,
436,595,-19,-20,
436,613,-19,-20,
436,623,-19,-20,
436,631,-19,-20,
436,650,-19,-20,
436,691,-19,-20,
436,719,-19,-20,
436,731,-19,-20,
436,734,-19,-20,
436,733,-19,-20,
436,752,-19,-20,
436,764,-19,-20,
436,774,-19,-20,
436,781,-19,-20,
436,786,-19,-20,
436,792,-19,-20,
436,798,-19,-20,
436,801,-19,-20,
436,800,-19,-20,
436,802,-19,-20,
436,803,-19,-20,
436,803,-19,-20,
436,808,-19,-20,
436,823,-19,-20,
436,832,-19,-20,
436,831,-19,-20,
436,825,-19,-20,
436,816,-19,-20,
436,817,-19,-20,
436,818,-19,-20,
436,820,-19,-20,
436,822,-19,-20,
436,827,-19,-20,
436,830,-19,-20,
436,833,-19,-20,
436,835,-19,-20,
436,837,-19,-20,
436,842,-19,-20,
436,845,-19,-20,
436,845,-19,-20,
436,842,-19,-20,
436,844,-19,-20,
436,852,-19,-20,
436,850,-19,-20,
436,845,-19,-20,
436,838,-19,-20,
436,811,-19,-20,
436,767,-19,-20,
436,744,-19,-20,
436,718,-19,-20,
436,658,-19,-20,
436,611,-19,-20,
436,622,-19,-20,
436,644,-19,-20,
436,654,-19,-20,
436,635,-19,-20,
436,615,-19,-20,
436,618,-19,-20,
436,601,-19,-20,
436,604,-19,-20,
436,588,-19,-20,
436,574,-19,-20,
436,578,-19,-20,
436,567,-19,-20,
436,552,-19,-20,
436,560,-19,-20,
436,555,-19,-20,
436,557,-19,-20,
436,552,-19,-20,
436,555,-19,-20,
436,558,-19,-20,
436,560,-19,-20,
436,568,-19,-20,
436,572,-19,-20,
436,576,-19,-20,
436,584,-19,-20,
436,595,-19,-20,
436,606,-19,-20,
436,622,-19,-20,
436,623,-19,-20,
436,612,-19,-20,
436,596,-19,-20,
436,591,-19,-20,
436,580,-19,-20,
436,586,-19,-20,
436,621,-19,-20,
436,682,-19,-20,
436,715,-19,-20,
436,722,-19,-20,
436,724,-19,-20,
436,733,-19,-20,
436,743,-19,-20,
436,749,-19,-20,
436,759,-19,-20,
436,766,-19,-20,
436,790,-19,-20,
436,818,-19,-20,
436,861,-19,-20,
436,876,-19,-20,
436,880,-19,-20,
436,882,-19,-20,
436,884,-19,-20,
436,885,-19,-20,
436,887,-19,-20,
436,889,-19,-20,
436,891,-19,-20,
436,894,-19,-20,
436,896,-19,-20,
436,897,-19,-20,
436,901,-19,-20,
436,912,-19,-20,
436,920,-19,-20,
436,922,-19,-20,
436,921,-19,-20,
436,919,-19,-20,
436,913,-19,-20,
436,900,-19,-20,
436,872,-19,-20,
436,828,-19,-20,
436,766,-19,-20,
436,657,-19,-20,
436,559,-19,-20,
436,502,-19,-20,
436,488,-19,-20,
436,494,-19,-20,
436,527,-19,-20,
436,542,-19,-20,
436,558,-19,-20,
436,556,-19,-20,
436,538,-19,-20,
436,520,-19,-20,
436,520,-19,-20,
436,519,-19,-20,
436,510,-19,-20,
436,484,-19,-20,
436,410,-19,-20,
436,269,-19,-20,
436,254,-19,-20,
436,276,-19,-20,
436,351,-19,-20,
436,444,-19,-20,
436,477,-19,-20,
436,476,-19,-20,
436,483,-19,-20,
436,479,-19,-20,
436,445,-19,-20,
436,432,-19,-20,
436,404,-19,-20,
436,400,-19,-20,
436,390,-19,-20,
436,381,-19,-20,
436,455,-19,-20,
436,508,-19,-20,
436,543,-19,-20,
436,531,-19,-20,
436,541,-19,-20,
436,543,-19,-20,
436,500,-19,-20,
436,505,-19,-20,
436,499,-19,-20,
436,518,-19,-20,
436,534,-19,-20,
436,536,-19,-20,
436,563,-19,-20,
436,549,-19,-20,
436,572,-19,-20,
436,605,-19,-20,
